numero_experimento;dataset;estructura_de_datos;clave;cantidad_consultas;tiempo_ejecucion
11;auspol2019;hash_cerrado_quadratic;screen_name;10000;0.001978700
11;auspol2019;hash_cerrado_quadratic;screen_name;20000;0.004233700
11;auspol2019;hash_cerrado_quadratic;screen_name;30000;0.004873000
11;auspol2019;hash_cerrado_quadratic;screen_name;40000;0.005413700
11;auspol2019;hash_cerrado_quadratic;screen_name;50000;0.005964100
11;auspol2019;hash_cerrado_quadratic;screen_name;60000;0.009208900
11;auspol2019;hash_cerrado_quadratic;screen_name;70000;0.009735900
11;auspol2019;hash_cerrado_quadratic;screen_name;80000;0.010282500
11;auspol2019;hash_cerrado_quadratic;screen_name;90000;0.010756300
11;auspol2019;hash_cerrado_quadratic;screen_name;100000;0.011217200
11;auspol2019;hash_cerrado_quadratic;screen_name;110000;0.011663300
11;auspol2019;hash_cerrado_quadratic;screen_name;120000;0.012109700
11;auspol2019;hash_cerrado_quadratic;screen_name;130000;0.012553700
11;auspol2019;hash_cerrado_quadratic;screen_name;140000;0.012974400
11;auspol2019;hash_cerrado_quadratic;screen_name;150000;0.013477900
11;auspol2019;hash_cerrado_quadratic;screen_name;160000;0.014142300
11;auspol2019;hash_cerrado_quadratic;screen_name;170000;0.014770000
11;auspol2019;hash_cerrado_quadratic;screen_name;180000;0.015300200
11;auspol2019;hash_cerrado_double;user_id;10000;0.001098000
11;auspol2019;hash_cerrado_double;user_id;20000;0.002398000
11;auspol2019;hash_cerrado_double;user_id;30000;0.002814900
11;auspol2019;hash_cerrado_double;user_id;40000;0.003228300
11;auspol2019;hash_cerrado_double;user_id;50000;0.003660300
11;auspol2019;hash_cerrado_double;user_id;60000;0.005422100
11;auspol2019;hash_cerrado_double;user_id;70000;0.005790200
11;auspol2019;hash_cerrado_double;user_id;80000;0.006159300
11;auspol2019;hash_cerrado_double;user_id;90000;0.006491900
11;auspol2019;hash_cerrado_double;user_id;100000;0.006814100
11;auspol2019;hash_cerrado_double;user_id;110000;0.007131500
11;auspol2019;hash_cerrado_double;user_id;120000;0.007447800
11;auspol2019;hash_cerrado_double;user_id;130000;0.007769900
11;auspol2019;hash_cerrado_double;user_id;140000;0.008122500
11;auspol2019;hash_cerrado_double;user_id;150000;0.008523500
11;auspol2019;hash_cerrado_double;user_id;160000;0.008990800
11;auspol2019;hash_cerrado_double;user_id;170000;0.009424900
11;auspol2019;hash_cerrado_double;user_id;180000;0.009784500
11;auspol2019;hash_cerrado_double;screen_name;10000;0.003277700
11;auspol2019;hash_cerrado_double;screen_name;20000;0.005680100
11;auspol2019;hash_cerrado_double;screen_name;30000;0.006397300
11;auspol2019;hash_cerrado_double;screen_name;40000;0.007074900
11;auspol2019;hash_cerrado_double;screen_name;50000;0.007764700
11;auspol2019;hash_cerrado_double;screen_name;60000;0.011969800
11;auspol2019;hash_cerrado_double;screen_name;70000;0.012659900
11;auspol2019;hash_cerrado_double;screen_name;80000;0.013384700
11;auspol2019;hash_cerrado_double;screen_name;90000;0.014050500
11;auspol2019;hash_cerrado_double;screen_name;100000;0.014695200
11;auspol2019;hash_cerrado_double;screen_name;110000;0.015500600
11;auspol2019;hash_cerrado_double;screen_name;120000;0.016340800
11;auspol2019;hash_cerrado_double;screen_name;130000;0.017121900
11;auspol2019;hash_cerrado_double;screen_name;140000;0.017693700
11;auspol2019;hash_cerrado_double;screen_name;150000;0.018369800
11;auspol2019;hash_cerrado_double;screen_name;160000;0.019157000
11;auspol2019;hash_cerrado_double;screen_name;170000;0.019896500
11;auspol2019;hash_cerrado_double;screen_name;180000;0.020534000
11;auspol2019;unordered_map;user_id;10000;0.001086100
11;auspol2019;unordered_map;user_id;20000;0.001956300
11;auspol2019;unordered_map;user_id;30000;0.002614600
11;auspol2019;unordered_map;user_id;40000;0.003449500
11;auspol2019;unordered_map;user_id;50000;0.003891300
11;auspol2019;unordered_map;user_id;60000;0.004386500
11;auspol2019;unordered_map;user_id;70000;0.004842500
11;auspol2019;unordered_map;user_id;80000;0.005319100
11;auspol2019;unordered_map;user_id;90000;0.005738500
11;auspol2019;unordered_map;user_id;100000;0.006244900
11;auspol2019;unordered_map;user_id;110000;0.006873200
11;auspol2019;unordered_map;user_id;120000;0.007769100
11;auspol2019;unordered_map;user_id;130000;0.008448700
11;auspol2019;unordered_map;user_id;140000;0.009006400
11;auspol2019;unordered_map;user_id;150000;0.009814700
11;auspol2019;unordered_map;user_id;160000;0.010796200
11;auspol2019;unordered_map;user_id;170000;0.012327800
11;auspol2019;unordered_map;user_id;180000;0.012634600
11;auspol2019;unordered_map;screen_name;10000;0.002241900
11;auspol2019;unordered_map;screen_name;20000;0.004760700
11;auspol2019;unordered_map;screen_name;30000;0.006758200
11;auspol2019;unordered_map;screen_name;40000;0.023919900
11;auspol2019;unordered_map;screen_name;50000;0.026712100
11;auspol2019;unordered_map;screen_name;60000;0.028135100
11;auspol2019;unordered_map;screen_name;70000;0.029089000
11;auspol2019;unordered_map;screen_name;80000;0.030095500
11;auspol2019;unordered_map;screen_name;90000;0.031135200
11;auspol2019;unordered_map;screen_name;100000;0.032103600
11;auspol2019;unordered_map;screen_name;110000;0.034354500
11;auspol2019;unordered_map;screen_name;120000;0.036440800
11;auspol2019;unordered_map;screen_name;130000;0.038222000
11;auspol2019;unordered_map;screen_name;140000;0.040810400
11;auspol2019;unordered_map;screen_name;150000;0.043501200
11;auspol2019;unordered_map;screen_name;160000;0.045263000
11;auspol2019;unordered_map;screen_name;170000;0.047765000
11;auspol2019;unordered_map;screen_name;180000;0.048683900
12;auspol2019;hash_abierto;user_id;10000;0.001909400
12;auspol2019;hash_abierto;user_id;20000;0.003818300
12;auspol2019;hash_abierto;user_id;30000;0.004358900
12;auspol2019;hash_abierto;user_id;40000;0.004794400
12;auspol2019;hash_abierto;user_id;50000;0.005211900
12;auspol2019;hash_abierto;user_id;60000;0.007728500
12;auspol2019;hash_abierto;user_id;70000;0.008150300
12;auspol2019;hash_abierto;user_id;80000;0.008647700
12;auspol2019;hash_abierto;user_id;90000;0.009008100
12;auspol2019;hash_abierto;user_id;100000;0.009343200
12;auspol2019;hash_abierto;user_id;110000;0.009632900
12;auspol2019;hash_abierto;user_id;120000;0.009915700
12;auspol2019;hash_abierto;user_id;130000;0.010233000
12;auspol2019;hash_abierto;user_id;140000;0.010497900
12;auspol2019;hash_abierto;user_id;150000;0.010878500
12;auspol2019;hash_abierto;user_id;160000;0.011322900
12;auspol2019;hash_abierto;user_id;170000;0.011711500
12;auspol2019;hash_abierto;user_id;180000;0.012023900
12;auspol2019;hash_abierto;screen_name;10000;0.002607300
12;auspol2019;hash_abierto;screen_name;20000;0.005075200
12;auspol2019;hash_abierto;screen_name;30000;0.006003500
12;auspol2019;hash_abierto;screen_name;40000;0.006685300
12;auspol2019;hash_abierto;screen_name;50000;0.007374400
12;auspol2019;hash_abierto;screen_name;60000;0.010690900
12;auspol2019;hash_abierto;screen_name;70000;0.011337500
12;auspol2019;hash_abierto;screen_name;80000;0.012014200
12;auspol2019;hash_abierto;screen_name;90000;0.012636900
12;auspol2019;hash_abierto;screen_name;100000;0.013237000
12;auspol2019;hash_abierto;screen_name;110000;0.013768300
12;auspol2019;hash_abierto;screen_name;120000;0.014305900
12;auspol2019;hash_abierto;screen_name;130000;0.014884500
12;auspol2019;hash_abierto;screen_name;140000;0.015387400
12;auspol2019;hash_abierto;screen_name;150000;0.016037800
12;auspol2019;hash_abierto;screen_name;160000;0.016763900
12;auspol2019;hash_abierto;screen_name;170000;0.017434000
12;auspol2019;hash_abierto;screen_name;180000;0.018043300
12;auspol2019;hash_cerrado_linear;user_id;10000;0.001140500
12;auspol2019;hash_cerrado_linear;user_id;20000;0.002055700
12;auspol2019;hash_cerrado_linear;user_id;30000;0.002396600
12;auspol2019;hash_cerrado_linear;user_id;40000;0.002727500
12;auspol2019;hash_cerrado_linear;user_id;50000;0.003074000
12;auspol2019;hash_cerrado_linear;user_id;60000;0.004785400
12;auspol2019;hash_cerrado_linear;user_id;70000;0.005056400
12;auspol2019;hash_cerrado_linear;user_id;80000;0.005329400
12;auspol2019;hash_cerrado_linear;user_id;90000;0.005582200
12;auspol2019;hash_cerrado_linear;user_id;100000;0.005825200
12;auspol2019;hash_cerrado_linear;user_id;110000;0.006062300
12;auspol2019;hash_cerrado_linear;user_id;120000;0.006289400
12;auspol2019;hash_cerrado_linear;user_id;130000;0.006518100
12;auspol2019;hash_cerrado_linear;user_id;140000;0.006738200
12;auspol2019;hash_cerrado_linear;user_id;150000;0.007002500
12;auspol2019;hash_cerrado_linear;user_id;160000;0.007329900
12;auspol2019;hash_cerrado_linear;user_id;170000;0.007630300
12;auspol2019;hash_cerrado_linear;user_id;180000;0.007893100
12;auspol2019;hash_cerrado_linear;screen_name;10000;0.001704500
12;auspol2019;hash_cerrado_linear;screen_name;20000;0.003862800
12;auspol2019;hash_cerrado_linear;screen_name;30000;0.004627700
12;auspol2019;hash_cerrado_linear;screen_name;40000;0.005169600
12;auspol2019;hash_cerrado_linear;screen_name;50000;0.005725800
12;auspol2019;hash_cerrado_linear;screen_name;60000;0.009487600
12;auspol2019;hash_cerrado_linear;screen_name;70000;0.010096600
12;auspol2019;hash_cerrado_linear;screen_name;80000;0.010701300
12;auspol2019;hash_cerrado_linear;screen_name;90000;0.011212000
12;auspol2019;hash_cerrado_linear;screen_name;100000;0.011697500
12;auspol2019;hash_cerrado_linear;screen_name;110000;0.012157300
12;auspol2019;hash_cerrado_linear;screen_name;120000;0.012611100
12;auspol2019;hash_cerrado_linear;screen_name;130000;0.013053800
12;auspol2019;hash_cerrado_linear;screen_name;140000;0.013486800
12;auspol2019;hash_cerrado_linear;screen_name;150000;0.013994900
12;auspol2019;hash_cerrado_linear;screen_name;160000;0.014575800
12;auspol2019;hash_cerrado_linear;screen_name;170000;0.015141900
12;auspol2019;hash_cerrado_linear;screen_name;180000;0.015620300
12;auspol2019;hash_cerrado_quadratic;user_id;10000;0.001283200
12;auspol2019;hash_cerrado_quadratic;user_id;20000;0.002144200
12;auspol2019;hash_cerrado_quadratic;user_id;30000;0.002467000
12;auspol2019;hash_cerrado_quadratic;user_id;40000;0.002785000
12;auspol2019;hash_cerrado_quadratic;user_id;50000;0.003115300
12;auspol2019;hash_cerrado_quadratic;user_id;60000;0.004724500
12;auspol2019;hash_cerrado_quadratic;user_id;70000;0.004994300
12;auspol2019;hash_cerrado_quadratic;user_id;80000;0.005263600
12;auspol2019;hash_cerrado_quadratic;user_id;90000;0.005511200
12;auspol2019;hash_cerrado_quadratic;user_id;100000;0.005744300
12;auspol2019;hash_cerrado_quadratic;user_id;110000;0.005973600
12;auspol2019;hash_cerrado_quadratic;user_id;120000;0.006196600
12;auspol2019;hash_cerrado_quadratic;user_id;130000;0.006422300
12;auspol2019;hash_cerrado_quadratic;user_id;140000;0.006639400
12;auspol2019;hash_cerrado_quadratic;user_id;150000;0.006897300
12;auspol2019;hash_cerrado_quadratic;user_id;160000;0.007215700
12;auspol2019;hash_cerrado_quadratic;user_id;170000;0.007520400
12;auspol2019;hash_cerrado_quadratic;user_id;180000;0.007770200
12;auspol2019;hash_cerrado_quadratic;screen_name;10000;0.001784700
12;auspol2019;hash_cerrado_quadratic;screen_name;20000;0.003834800
12;auspol2019;hash_cerrado_quadratic;screen_name;30000;0.004413100
12;auspol2019;hash_cerrado_quadratic;screen_name;40000;0.004935900
12;auspol2019;hash_cerrado_quadratic;screen_name;50000;0.005481200
12;auspol2019;hash_cerrado_quadratic;screen_name;60000;0.010111500
12;auspol2019;hash_cerrado_quadratic;screen_name;70000;0.010711600
12;auspol2019;hash_cerrado_quadratic;screen_name;80000;0.011289500
12;auspol2019;hash_cerrado_quadratic;screen_name;90000;0.011787100
12;auspol2019;hash_cerrado_quadratic;screen_name;100000;0.012250500
12;auspol2019;hash_cerrado_quadratic;screen_name;110000;0.012696700
12;auspol2019;hash_cerrado_quadratic;screen_name;120000;0.013139900
12;auspol2019;hash_cerrado_quadratic;screen_name;130000;0.013574500
12;auspol2019;hash_cerrado_quadratic;screen_name;140000;0.014000200
12;auspol2019;hash_cerrado_quadratic;screen_name;150000;0.014649200
12;auspol2019;hash_cerrado_quadratic;screen_name;160000;0.015374400
12;auspol2019;hash_cerrado_quadratic;screen_name;170000;0.016042400
12;auspol2019;hash_cerrado_quadratic;screen_name;180000;0.016559300
12;auspol2019;hash_cerrado_double;user_id;10000;0.001345200
12;auspol2019;hash_cerrado_double;user_id;20000;0.003485800
12;auspol2019;hash_cerrado_double;user_id;30000;0.004089800
12;auspol2019;hash_cerrado_double;user_id;40000;0.004763500
12;auspol2019;hash_cerrado_double;user_id;50000;0.005306000
12;auspol2019;hash_cerrado_double;user_id;60000;0.008247600
12;auspol2019;hash_cerrado_double;user_id;70000;0.008861800
12;auspol2019;hash_cerrado_double;user_id;80000;0.009474900
12;auspol2019;hash_cerrado_double;user_id;90000;0.010314300
12;auspol2019;hash_cerrado_double;user_id;100000;0.010843500
12;auspol2019;hash_cerrado_double;user_id;110000;0.011338600
12;auspol2019;hash_cerrado_double;user_id;120000;0.011842100
12;auspol2019;hash_cerrado_double;user_id;130000;0.012292200
12;auspol2019;hash_cerrado_double;user_id;140000;0.012700500
12;auspol2019;hash_cerrado_double;user_id;150000;0.013269500
12;auspol2019;hash_cerrado_double;user_id;160000;0.013933100
12;auspol2019;hash_cerrado_double;user_id;170000;0.014515400
12;auspol2019;hash_cerrado_double;user_id;180000;0.015155500
12;auspol2019;hash_cerrado_double;screen_name;10000;0.002211100
12;auspol2019;hash_cerrado_double;screen_name;20000;0.004569800
12;auspol2019;hash_cerrado_double;screen_name;30000;0.005292700
12;auspol2019;hash_cerrado_double;screen_name;40000;0.005972600
12;auspol2019;hash_cerrado_double;screen_name;50000;0.006664600
12;auspol2019;hash_cerrado_double;screen_name;60000;0.010753700
12;auspol2019;hash_cerrado_double;screen_name;70000;0.011411100
12;auspol2019;hash_cerrado_double;screen_name;80000;0.012062600
12;auspol2019;hash_cerrado_double;screen_name;90000;0.012652100
12;auspol2019;hash_cerrado_double;screen_name;100000;0.013229500
12;auspol2019;hash_cerrado_double;screen_name;110000;0.013790900
12;auspol2019;hash_cerrado_double;screen_name;120000;0.014352700
12;auspol2019;hash_cerrado_double;screen_name;130000;0.014908300
12;auspol2019;hash_cerrado_double;screen_name;140000;0.015452400
12;auspol2019;hash_cerrado_double;screen_name;150000;0.016058000
12;auspol2019;hash_cerrado_double;screen_name;160000;0.016737300
12;auspol2019;hash_cerrado_double;screen_name;170000;0.017412900
12;auspol2019;hash_cerrado_double;screen_name;180000;0.018029200
12;auspol2019;unordered_map;user_id;10000;0.000942100
12;auspol2019;unordered_map;user_id;20000;0.001828800
12;auspol2019;unordered_map;user_id;30000;0.002490000
12;auspol2019;unordered_map;user_id;40000;0.003319700
12;auspol2019;unordered_map;user_id;50000;0.003765700
12;auspol2019;unordered_map;user_id;60000;0.004261000
12;auspol2019;unordered_map;user_id;70000;0.004929800
12;auspol2019;unordered_map;user_id;80000;0.005864300
12;auspol2019;unordered_map;user_id;90000;0.006400200
12;auspol2019;unordered_map;user_id;100000;0.006888700
12;auspol2019;unordered_map;user_id;110000;0.007566200
12;auspol2019;unordered_map;user_id;120000;0.007980000
12;auspol2019;unordered_map;user_id;130000;0.008599300
12;auspol2019;unordered_map;user_id;140000;0.008974700
12;auspol2019;unordered_map;user_id;150000;0.009496200
12;auspol2019;unordered_map;user_id;160000;0.010089200
12;auspol2019;unordered_map;user_id;170000;0.011262700
12;auspol2019;unordered_map;user_id;180000;0.011565800
12;auspol2019;unordered_map;screen_name;10000;0.002227500
12;auspol2019;unordered_map;screen_name;20000;0.003484200
12;auspol2019;unordered_map;screen_name;30000;0.004470400
12;auspol2019;unordered_map;screen_name;40000;0.005651600
12;auspol2019;unordered_map;screen_name;50000;0.006436100
12;auspol2019;unordered_map;screen_name;60000;0.007271900
12;auspol2019;unordered_map;screen_name;70000;0.008094800
12;auspol2019;unordered_map;screen_name;80000;0.008931000
12;auspol2019;unordered_map;screen_name;90000;0.009693800
12;auspol2019;unordered_map;screen_name;100000;0.010398300
12;auspol2019;unordered_map;screen_name;110000;0.011125600
12;auspol2019;unordered_map;screen_name;120000;0.011809700
12;auspol2019;unordered_map;screen_name;130000;0.012544800
12;auspol2019;unordered_map;screen_name;140000;0.013190900
12;auspol2019;unordered_map;screen_name;150000;0.014031500
12;auspol2019;unordered_map;screen_name;160000;0.015052600
12;auspol2019;unordered_map;screen_name;170000;0.017077500
12;auspol2019;unordered_map;screen_name;180000;0.017767900
13;auspol2019;hash_abierto;user_id;10000;0.001972000
13;auspol2019;hash_abierto;user_id;20000;0.003921100
13;auspol2019;hash_abierto;user_id;30000;0.004461100
13;auspol2019;hash_abierto;user_id;40000;0.004904800
13;auspol2019;hash_abierto;user_id;50000;0.005344700
13;auspol2019;hash_abierto;user_id;60000;0.007868800
13;auspol2019;hash_abierto;user_id;70000;0.008218200
13;auspol2019;hash_abierto;user_id;80000;0.008585200
13;auspol2019;hash_abierto;user_id;90000;0.008920400
13;auspol2019;hash_abierto;user_id;100000;0.009244200
13;auspol2019;hash_abierto;user_id;110000;0.009520500
13;auspol2019;hash_abierto;user_id;120000;0.009797700
13;auspol2019;hash_abierto;user_id;130000;0.010097700
13;auspol2019;hash_abierto;user_id;140000;0.010359200
13;auspol2019;hash_abierto;user_id;150000;0.010734200
13;auspol2019;hash_abierto;user_id;160000;0.011176400
13;auspol2019;hash_abierto;user_id;170000;0.011561200
13;auspol2019;hash_abierto;user_id;180000;0.011867800
13;auspol2019;hash_abierto;screen_name;10000;0.002892300
13;auspol2019;hash_abierto;screen_name;20000;0.005140300
13;auspol2019;hash_abierto;screen_name;30000;0.006042300
13;auspol2019;hash_abierto;screen_name;40000;0.006741000
13;auspol2019;hash_abierto;screen_name;50000;0.007446200
13;auspol2019;hash_abierto;screen_name;60000;0.010868200
13;auspol2019;hash_abierto;screen_name;70000;0.011541000
13;auspol2019;hash_abierto;screen_name;80000;0.012251200
13;auspol2019;hash_abierto;screen_name;90000;0.012880600
13;auspol2019;hash_abierto;screen_name;100000;0.013508900
13;auspol2019;hash_abierto;screen_name;110000;0.014055400
13;auspol2019;hash_abierto;screen_name;120000;0.014607400
13;auspol2019;hash_abierto;screen_name;130000;0.015208500
13;auspol2019;hash_abierto;screen_name;140000;0.015724100
13;auspol2019;hash_abierto;screen_name;150000;0.016397900
13;auspol2019;hash_abierto;screen_name;160000;0.017156500
13;auspol2019;hash_abierto;screen_name;170000;0.018037600
13;auspol2019;hash_abierto;screen_name;180000;0.018865500
13;auspol2019;hash_cerrado_linear;user_id;10000;0.001030600
13;auspol2019;hash_cerrado_linear;user_id;20000;0.001932500
13;auspol2019;hash_cerrado_linear;user_id;30000;0.002270600
13;auspol2019;hash_cerrado_linear;user_id;40000;0.002601700
13;auspol2019;hash_cerrado_linear;user_id;50000;0.003028700
13;auspol2019;hash_cerrado_linear;user_id;60000;0.004527700
13;auspol2019;hash_cerrado_linear;user_id;70000;0.004801300
13;auspol2019;hash_cerrado_linear;user_id;80000;0.005088300
13;auspol2019;hash_cerrado_linear;user_id;90000;0.005350200
13;auspol2019;hash_cerrado_linear;user_id;100000;0.005599900
13;auspol2019;hash_cerrado_linear;user_id;110000;0.005848000
13;auspol2019;hash_cerrado_linear;user_id;120000;0.006089400
13;auspol2019;hash_cerrado_linear;user_id;130000;0.006327900
13;auspol2019;hash_cerrado_linear;user_id;140000;0.006554900
13;auspol2019;hash_cerrado_linear;user_id;150000;0.006830600
13;auspol2019;hash_cerrado_linear;user_id;160000;0.007170300
13;auspol2019;hash_cerrado_linear;user_id;170000;0.007480400
13;auspol2019;hash_cerrado_linear;user_id;180000;0.007739400
13;auspol2019;hash_cerrado_linear;screen_name;10000;0.001840200
13;auspol2019;hash_cerrado_linear;screen_name;20000;0.004719000
13;auspol2019;hash_cerrado_linear;screen_name;30000;0.006002800
13;auspol2019;hash_cerrado_linear;screen_name;40000;0.006801600
13;auspol2019;hash_cerrado_linear;screen_name;50000;0.007407100
13;auspol2019;hash_cerrado_linear;screen_name;60000;0.010880100
13;auspol2019;hash_cerrado_linear;screen_name;70000;0.011425400
13;auspol2019;hash_cerrado_linear;screen_name;80000;0.012039300
13;auspol2019;hash_cerrado_linear;screen_name;90000;0.012626500
13;auspol2019;hash_cerrado_linear;screen_name;100000;0.013160500
13;auspol2019;hash_cerrado_linear;screen_name;110000;0.013678300
13;auspol2019;hash_cerrado_linear;screen_name;120000;0.014190500
13;auspol2019;hash_cerrado_linear;screen_name;130000;0.014691300
13;auspol2019;hash_cerrado_linear;screen_name;140000;0.015190800
13;auspol2019;hash_cerrado_linear;screen_name;150000;0.015831700
13;auspol2019;hash_cerrado_linear;screen_name;160000;0.016623500
13;auspol2019;hash_cerrado_linear;screen_name;170000;0.017320200
13;auspol2019;hash_cerrado_linear;screen_name;180000;0.017913900
13;auspol2019;hash_cerrado_quadratic;user_id;10000;0.000965700
13;auspol2019;hash_cerrado_quadratic;user_id;20000;0.002005300
13;auspol2019;hash_cerrado_quadratic;user_id;30000;0.002327800
13;auspol2019;hash_cerrado_quadratic;user_id;40000;0.002647100
13;auspol2019;hash_cerrado_quadratic;user_id;50000;0.002977100
13;auspol2019;hash_cerrado_quadratic;user_id;60000;0.004397600
13;auspol2019;hash_cerrado_quadratic;user_id;70000;0.004667500
13;auspol2019;hash_cerrado_quadratic;user_id;80000;0.004940500
13;auspol2019;hash_cerrado_quadratic;user_id;90000;0.005183300
13;auspol2019;hash_cerrado_quadratic;user_id;100000;0.005417900
13;auspol2019;hash_cerrado_quadratic;user_id;110000;0.005649300
13;auspol2019;hash_cerrado_quadratic;user_id;120000;0.005878400
13;auspol2019;hash_cerrado_quadratic;user_id;130000;0.006104900
13;auspol2019;hash_cerrado_quadratic;user_id;140000;0.006321800
13;auspol2019;hash_cerrado_quadratic;user_id;150000;0.006581000
13;auspol2019;hash_cerrado_quadratic;user_id;160000;0.006901800
13;auspol2019;hash_cerrado_quadratic;user_id;170000;0.007200100
13;auspol2019;hash_cerrado_quadratic;user_id;180000;0.007451500
13;auspol2019;hash_cerrado_quadratic;screen_name;10000;0.001889800
13;auspol2019;hash_cerrado_quadratic;screen_name;20000;0.004137100
13;auspol2019;hash_cerrado_quadratic;screen_name;30000;0.004694500
13;auspol2019;hash_cerrado_quadratic;screen_name;40000;0.005214300
13;auspol2019;hash_cerrado_quadratic;screen_name;50000;0.005739200
13;auspol2019;hash_cerrado_quadratic;screen_name;60000;0.008954600
13;auspol2019;hash_cerrado_quadratic;screen_name;70000;0.009462400
13;auspol2019;hash_cerrado_quadratic;screen_name;80000;0.009967100
13;auspol2019;hash_cerrado_quadratic;screen_name;90000;0.010423800
13;auspol2019;hash_cerrado_quadratic;screen_name;100000;0.010861400
13;auspol2019;hash_cerrado_quadratic;screen_name;110000;0.011287600
13;auspol2019;hash_cerrado_quadratic;screen_name;120000;0.011713000
13;auspol2019;hash_cerrado_quadratic;screen_name;130000;0.012134000
13;auspol2019;hash_cerrado_quadratic;screen_name;140000;0.012544900
13;auspol2019;hash_cerrado_quadratic;screen_name;150000;0.013014800
13;auspol2019;hash_cerrado_quadratic;screen_name;160000;0.013553400
13;auspol2019;hash_cerrado_quadratic;screen_name;170000;0.014061000
13;auspol2019;hash_cerrado_quadratic;screen_name;180000;0.014510100
13;auspol2019;hash_cerrado_double;user_id;10000;0.001103000
13;auspol2019;hash_cerrado_double;user_id;20000;0.002215100
13;auspol2019;hash_cerrado_double;user_id;30000;0.002654300
13;auspol2019;hash_cerrado_double;user_id;40000;0.003153900
13;auspol2019;hash_cerrado_double;user_id;50000;0.003606700
13;auspol2019;hash_cerrado_double;user_id;60000;0.005539300
13;auspol2019;hash_cerrado_double;user_id;70000;0.005903900
13;auspol2019;hash_cerrado_double;user_id;80000;0.006267300
13;auspol2019;hash_cerrado_double;user_id;90000;0.006601000
13;auspol2019;hash_cerrado_double;user_id;100000;0.006928200
13;auspol2019;hash_cerrado_double;user_id;110000;0.007242300
13;auspol2019;hash_cerrado_double;user_id;120000;0.007549700
13;auspol2019;hash_cerrado_double;user_id;130000;0.007862400
13;auspol2019;hash_cerrado_double;user_id;140000;0.008164400
13;auspol2019;hash_cerrado_double;user_id;150000;0.008518300
13;auspol2019;hash_cerrado_double;user_id;160000;0.008945300
13;auspol2019;hash_cerrado_double;user_id;170000;0.009340000
13;auspol2019;hash_cerrado_double;user_id;180000;0.009678100
13;auspol2019;hash_cerrado_double;screen_name;10000;0.002092400
13;auspol2019;hash_cerrado_double;screen_name;20000;0.004567000
13;auspol2019;hash_cerrado_double;screen_name;30000;0.005290800
13;auspol2019;hash_cerrado_double;screen_name;40000;0.005956700
13;auspol2019;hash_cerrado_double;screen_name;50000;0.006644100
13;auspol2019;hash_cerrado_double;screen_name;60000;0.010518000
13;auspol2019;hash_cerrado_double;screen_name;70000;0.011177300
13;auspol2019;hash_cerrado_double;screen_name;80000;0.011913100
13;auspol2019;hash_cerrado_double;screen_name;90000;0.012674900
13;auspol2019;hash_cerrado_double;screen_name;100000;0.013359400
13;auspol2019;hash_cerrado_double;screen_name;110000;0.014019900
13;auspol2019;hash_cerrado_double;screen_name;120000;0.014655800
13;auspol2019;hash_cerrado_double;screen_name;130000;0.015264500
13;auspol2019;hash_cerrado_double;screen_name;140000;0.015845100
13;auspol2019;hash_cerrado_double;screen_name;150000;0.016520800
13;auspol2019;hash_cerrado_double;screen_name;160000;0.017282400
13;auspol2019;hash_cerrado_double;screen_name;170000;0.017977000
13;auspol2019;hash_cerrado_double;screen_name;180000;0.018587900
13;auspol2019;unordered_map;user_id;10000;0.000973600
13;auspol2019;unordered_map;user_id;20000;0.001869300
13;auspol2019;unordered_map;user_id;30000;0.002533900
13;auspol2019;unordered_map;user_id;40000;0.003357200
13;auspol2019;unordered_map;user_id;50000;0.003806400
13;auspol2019;unordered_map;user_id;60000;0.004297400
13;auspol2019;unordered_map;user_id;70000;0.004755100
13;auspol2019;unordered_map;user_id;80000;0.005234900
13;auspol2019;unordered_map;user_id;90000;0.005658200
13;auspol2019;unordered_map;user_id;100000;0.006041300
13;auspol2019;unordered_map;user_id;110000;0.006433700
13;auspol2019;unordered_map;user_id;120000;0.006811400
13;auspol2019;unordered_map;user_id;130000;0.007214100
13;auspol2019;unordered_map;user_id;140000;0.007563600
13;auspol2019;unordered_map;user_id;150000;0.008036700
13;auspol2019;unordered_map;user_id;160000;0.008587000
13;auspol2019;unordered_map;user_id;170000;0.009981700
13;auspol2019;unordered_map;user_id;180000;0.010286200
13;auspol2019;unordered_map;screen_name;10000;0.001290700
13;auspol2019;unordered_map;screen_name;20000;0.002602900
13;auspol2019;unordered_map;screen_name;30000;0.004608800
13;auspol2019;unordered_map;screen_name;40000;0.005859100
13;auspol2019;unordered_map;screen_name;50000;0.006632400
13;auspol2019;unordered_map;screen_name;60000;0.007456900
13;auspol2019;unordered_map;screen_name;70000;0.008268700
13;auspol2019;unordered_map;screen_name;80000;0.009090900
13;auspol2019;unordered_map;screen_name;90000;0.009846900
13;auspol2019;unordered_map;screen_name;100000;0.010535200
13;auspol2019;unordered_map;screen_name;110000;0.011247000
13;auspol2019;unordered_map;screen_name;120000;0.011925800
13;auspol2019;unordered_map;screen_name;130000;0.012644600
13;auspol2019;unordered_map;screen_name;140000;0.013287100
13;auspol2019;unordered_map;screen_name;150000;0.014113700
13;auspol2019;unordered_map;screen_name;160000;0.014988300
13;auspol2019;unordered_map;screen_name;170000;0.016531000
13;auspol2019;unordered_map;screen_name;180000;0.017231500
14;auspol2019;hash_abierto;user_id;10000;0.003793700
14;auspol2019;hash_abierto;user_id;20000;0.005775600
